orderId;orderItemId;syncId;productId;quantity;unitOfMeasureId;netPrice;netAmount
47848;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47849;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47850;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47851;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47852;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47853;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47854;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47855;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47856;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47857;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47858;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47859;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47860;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47861;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47862;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47863;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47864;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47865;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47866;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47867;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47868;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47869;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47870;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47871;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47872;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47873;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47874;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47875;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47876;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47877;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47878;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47879;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47880;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47881;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47882;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47883;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47884;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47885;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47886;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47887;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47888;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47889;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47890;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47891;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47892;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47893;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47894;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47895;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47896;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47897;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47898;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47899;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47900;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47901;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47902;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47903;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47904;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47905;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47906;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47907;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47908;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47909;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47910;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47911;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47912;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47913;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47914;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47915;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47916;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47917;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47918;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47919;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47920;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47921;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47922;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47923;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47924;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47925;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47926;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47927;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47928;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47929;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47930;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47931;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47932;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47933;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47934;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47935;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47936;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47937;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47938;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47939;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47940;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47941;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47942;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47943;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47944;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47945;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47946;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47947;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47948;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47949;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47950;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47951;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47952;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47953;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47954;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47955;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47956;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47957;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47958;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47959;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47960;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47961;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47962;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47963;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47964;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47965;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47966;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47967;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47968;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47969;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47970;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47971;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47972;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47973;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47974;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47975;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47976;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47977;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47978;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47979;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47980;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47981;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47982;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47983;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47984;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47985;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47986;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47987;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47988;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47989;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47990;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47991;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47992;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47993;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47994;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47995;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47996;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47997;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47998;1;1757;P100411;10.000;EA;9.992.700;9.992.700
47999;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48000;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48001;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48002;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48003;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48004;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48005;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48006;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48007;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48008;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48009;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48010;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48011;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48012;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48013;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48014;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48015;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48016;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48017;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48018;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48019;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48020;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48021;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48022;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48023;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48024;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48025;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48026;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48027;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48028;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48029;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48030;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48031;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48032;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48033;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48034;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48035;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48036;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48037;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48038;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48039;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48040;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48041;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48042;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48043;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48044;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48045;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48046;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48047;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48048;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48049;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48050;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48051;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48052;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48053;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48054;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48055;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48056;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48057;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48058;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48059;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48060;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48061;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48062;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48063;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48064;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48065;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48066;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48067;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48068;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48069;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48070;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48071;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48072;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48073;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48074;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48075;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48076;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48077;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48078;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48079;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48080;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48081;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48082;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48083;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48084;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48085;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48086;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48087;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48088;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48089;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48090;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48091;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48092;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48093;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48094;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48095;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48096;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48097;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48098;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48099;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48100;1;1757;P100411;10.000;EA;9.992.700;9.992.700
48101;1;1757;P100110;20.000;EA;4.500.000;9.000.000
48102;1;1757;P100110;20.000;EA;4.500.000;9.000.000
48103;1;1757;P100110;20.000;EA;4.500.000;9.000.000
48106;1;1757;ACO_ABC;40.000;EA;1.500.100;6.000.000
48110;1;1757;P100110;160.000;EA;4.500.000;72.000.000
48115;1;1757;P100110;40.000;EA;4.500.000;18.000.000
48116;1;1757;P300009;10.000;EA;100.000;100.000
48170;1;1757;ACO_ABC;-20.000;EA;1.500.100;-3.000.000
48171;1;1757;P120102;-10.000;EA;1.502.700;-1.502.700
48208;1;1757;P120102;0.0000;EA;1.500.000;0.0000
48213;1;1757;P300006;0.5000;EA;150.000;75.000
48214;1;1757;P100402;0.0009;EA;100.000;0.0100
48222;2;1757;P100402;0.0009;EA;100.000;0.0100
48224;1;1757;P120102;60.000;EA;1.502.700;9.016.200
48225;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48227;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48228;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48229;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48230;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48231;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48235;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48236;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48237;1;1757;P120102;87.940.000;EA;1.502.700;13.214.743.800
48249;20;1757;V00138;200.000;XBG;2.400.000;48.000.000
48249;10;1757;V04214;40.000;XBG;1.800.000;7.200.000
48249;30;1757;COSTTEST;10.000;EA;0.0000;0.0000
48266;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48267;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48268;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48269;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48270;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48271;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48272;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48273;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48274;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48275;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48276;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48277;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48278;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48279;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48280;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48281;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48282;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48283;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48284;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48285;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48286;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48287;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48288;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48289;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48290;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48291;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48292;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48293;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48294;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48295;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48296;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48297;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48298;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48299;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48300;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48301;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48302;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48303;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48304;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48305;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48306;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48307;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48308;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48309;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48310;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48311;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48312;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48313;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48314;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48315;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48316;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48317;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48318;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48319;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48320;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48321;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48322;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48323;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48324;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48325;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48327;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48328;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48329;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48330;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48331;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48332;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48333;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48334;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48335;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48336;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48337;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48338;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48339;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48340;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48341;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48342;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48343;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48344;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48345;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48346;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48347;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48348;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48349;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48350;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48351;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48352;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48353;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48354;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48355;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48356;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48357;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48358;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48359;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48360;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48361;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48362;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48363;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48364;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48365;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48366;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48367;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48368;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48369;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48370;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48371;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48372;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48373;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48374;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48375;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48376;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48377;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48378;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48379;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48380;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48381;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48382;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48383;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48385;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48386;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48387;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48388;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48389;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48390;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48391;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48392;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48393;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48394;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48395;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48396;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48397;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48398;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48399;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48400;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48401;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48402;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48403;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48404;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48405;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48406;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48407;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48408;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48409;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48410;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48411;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48412;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48413;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48414;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48415;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48416;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48417;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48418;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48419;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48420;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48421;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48422;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48423;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48424;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48425;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48426;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48427;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48428;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48429;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48430;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48431;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48432;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48433;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48434;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48435;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48436;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48437;1;1757;P120102;40.000;EA;1.502.700;6.010.800
48438;1;1757;P120102;40.000;EA;1.502.700;6.010.800
